Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track,Cluster
What Ifs (feat. Lauren Alaina),Kane Brown,Kane Brown,12/2/2016,USRN11600859,"3,696",22.3,0.1206415524640578,0.0775282821045713,0.0554223177694192,67.0,0.0249825228621773,"2,047,661","82,745","1,643,842",4.504757481907761e-05,"471,650,737",0.0442890442890442,"132,684",56,3.0,"4,887",18.0,0.2506212105872343,"184,212","1,264,787",0.0087583203044232,,0.0,2
I Got Love,I Got Love,MiyaGi,5/15/2018,QZ22B1946607,"3,682",22.3,0.0318711155114931,0.0003963475052973,0.0001174300495968,,0.0658589500190717,"4,674,383",,,0.001140138899939,"757,403",0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
SET ME FREE,READY TO BE,TWICE,3/10/2023,US5TA2300005,"3,705",22.3,0.0273703513857848,0.0199037586955085,0.0185052444979817,62.0,0.0084319347798026,"2,497,620","133,155","89,151,707",0.0024904595182536,"84,559,361",0.0116550116550116,"1,361",33,3.0,"52,357",1.0,0.0003933428147344,519,"626,127",0.0008712955210689,,0.0,2
Say Something,Say Something,A Great Big World,11/4/2013,USSM11306713,"3,714",22.2,0.2486374643630992,0.1981568147210916,0.2187624699385915,65.0,0.0069410668446493,"1,108,651","79,873","38,617,874",0.0014546779299122,"2,455,495",0.1177156177156177,943,120,71.0,"421,702",22.0,0.4464129302997695,"354,730",,0.0588619484463813,,0.0,0
Cake By The Ocean - Cover,TIK & TOK DANCE MIX,MUSIC LAB JPN,5/12/2023,TCJPV2340443,"3,707",22.2,0.3777457294060707,0.0547289846898072,0.0505424544431005,,0.0090835579636131,,,,0.001140138899939,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,1.0,1
Por Dentro,Por Dentro,Rels B,11/23/2023,UYB282376016,"3,709",22.2,0.0247014252284964,0.0125035781372006,0.0412403340959812,,0.0032230000346653,"629,604",,,0.001140138899939,"276,735,397",0.0104895104895104,"1,812",44,21.0,"12,178,185",14.0,7.80863095975888e-05,,,0.000519503345993,,1.0,1
You Belong With Me,Fearless,Taylor Swift,1/1/2008,USCJY0803328,"3,720",22.2,0.1503753730687128,0.1489538289032183,0.103721334905405,66.0,0.0980663326773828,"10,233,607","165,346","72,201,064",0.0018368759043185,"1,485,964,733",0.0512820512820512,"41,273",244,19.0,"138,459",25.0,0.2148507534661355,"556,940",,0.0139378756730001,,0.0,2
"Sex, Drugs, Etc.",Chit Chat,Beach Weather,11/4/2016,TCACS1642138,"3,731",22.2,0.1912722251191766,0.2720688492880142,0.1867334972881518,77.0,0.0052612887115105,"1,119,551","124,365","62,671,433",0.0020537439303945,"145,296",0.0419580419580419,"127,903",278,36.0,"344,006",40.0,0.0030048488387736,"6,056","9,460,095",0.0154179397229982,,0.0,0
Tchuco Nela,Tchuco Nela,MC Rogerinho,4/8/2022,BCN5Z2200003,"3,727",22.2,0.0359985926872526,0.0252171865763536,0.03184659338102,72.0,0.0143148883144935,"1,167,552","585,700","74,359,518",0.0053405614440307,"499,045,923",0.0046620046620046,216,,26.0,"213,644",8.0,0.0087015286325158,,,0.0006207933953155,,1.0,1
Californication,Californication (Deluxe Version),Red Hot Chili Peppers,6/8/1999,USWB19900690,"3,730",22.2,0.3282408559897073,0.4681236671968238,0.439559376320228,79.0,0.0930355147321147,"7,781,636","52,722","16,291,854",0.0009690258120786,"595,631,730",0.0011655011655011,"49,257",79,268.0,"1,064,069",30.0,0.3979232314345402,"217,517","9,809,319",0.0038880992777336,,0.0,0
La Mordidita,A Quien Quiera Escuchar (Deluxe Edition),Ricky Martin,2/10/2015,USSD11400352,"3,706",22.2,0.0704369869688112,0.0609596013489365,0.0455782398470206,61.0,0.0845407862045846,"3,240,310","260,012","30,274,438",0.0010141145904511,"153,887,121",0.0512820512820512,"5,578",30,22.0,"49,244",36.0,0.0180454708723932,"28,118",,0.0165426218818481,,0.0,2
Drowning (feat. Kodak Black),Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,3/10/2017,USAT21700435,"3,722",22.2,0.215331591543225,0.0686578894325963,0.0151348644686573,56.0,0.0303374879745075,"3,867,402",,,0.001140138899939,"13,067,096",0.0815850815850815,,,5.0,"3,333",1.0,0.180502660245658,"260,091",,0.0122395623454562,,1.0,1
One in a Million,One in a Million,Bebe Rexha,8/4/2023,USWB12303800,"3,734",22.2,0.0256612395578093,0.0290417706231971,0.2503554263052909,70.0,0.0003832553238684,"55,646","2,428","385,969",3.015961620604587e-05,,0.0547785547785547,"52,099",5,42.0,"866,250",36.0,0.0023845290199083,227,,0.0018606285500938,,0.0,2
Playing Games,Playing Games,Summer Walker,8/23/2019,USUM71917221,"3,737",22.2,0.0414269044030793,0.0453682390144836,0.0217705370784361,58.0,0.0123007497878218,"1,614,839","76,025","12,315,439",0.0003232308916944,"85,920,589",0.0396270396270396,"100,358",472,8.0,"558,639",29.0,0.0179717866495471,"44,361","35,561,645",0.0070432140212107,,1.0,1
Often,Ultimate R&B 2014,The Weeknd,1/1/2014,USUG11401323,"3,728",22.2,0.2294536214070083,0.2419091754447476,0.1548661829752134,73.0,0.0354244632267956,"3,493,215","60,212","29,558,322",0.0008202714101469,"156,782,991",0.0536130536130536,"1,312",38,26.0,"235,234",1.0,0.2200529425438701,"197,934",,0.0105460080077875,,1.0,3
Balanï¿½ï¿½o da ,Balanï¿½ï¿½o da ,Matheus Fernandes,2/24/2022,BCDE52200008,"3,719",22.2,0.0555572115686912,0.0326343050622384,0.0542087900640371,61.0,0.0185226485423851,"1,218,262",,,0.001140138899939,"745,025,834",0.0303030303030303,"5,145",,24.0,"378,419",10.0,0.0087015286325158,,,0.000689038948019,,0.0,2
Better Things,Better Things - Single,aespa,8/18/2023,KRA302300242,"3,738",22.2,0.0169208126603317,0.0130930180168735,0.0214423260552762,60.0,0.0061745539301384,"982,757","29,345","39,545,448",0.0013956792906807,"7,512,353",0.0221445221445221,"1,825",3,5.0,"86,890",20.0,0.0001381645793832,132,,0.0004841930970242,,0.0,2
CCC - Remix,CCC (Remix) - Single,Michelle Maciel,9/1/2023,UYB282379019,"3,715",22.2,0.0298537243484377,0.0149832907344454,0.0193406037604611,,0.0048866228686755,"303,155",,,0.001140138899939,"2,518,170",0.0046620046620046,,,7.0,"629,291",3.0,0.003849870487335,"1,101",,0.0010447575172271,,0.0,2
Carnival,Carnival Pack - EP,Kanye West,2/8/2024,QZA742422174,"3,711",22.2,0.1086822073988302,0.0005470950607309,0.0008698026658668,,0.0090835579636131,,,,0.001140138899939,,0.0291375291375291,1,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
Swag Se Swagat,Tiger Zinda Hai (Original),Neha Bhasin,12/12/2017,INY091700034,"3,716",22.2,0.005212328301771,0.0071867626708401,0.0099034657294787,50.0,0.0722459435688463,"5,477,479","249,200","2,535,364",0.0002076866481325,"24,970,879",0.0128205128205128,941,,,,,2.739774619485087e-07,,,0.0017716363493684,,0.0,2
SEVILLA,SEVILLA,Thrife,8/12/2022,SE6XW2288884,"3,725",22.2,0.0060851691840028,0.0400598925119115,0.0038569140670591,41.0,9.188656822998464e-05,"20,564","1,585,725","76,687,884",0.003299605295833,,0.0,8,,1.0,"2,681",1.0,0.0087015286325158,,,0.0013570855640264,,1.0,1
Chana Tera Shukriya,Jogiya Koe,Tanveer Anjum,7/15/2023,DGA062354084,"3,717",22.2,1.8554385204464728e-06,5.08137827304278e-06,3.583089772488399e-07,6.0,0.0090835579636131,,"1,200,000","2,363,999",0.0002360304953424,,0.0314685314685314,,,,,,0.0087015286325158,,,9.599874413623971e-07,,0.0,2
Caramelo - Remix,Caramelo (Remix),Leoo Remix,10/1/2020,QZNJV2032699,"3,733",22.2,3.356232296501465e-05,0.0001371972133721,9.438010932639654e-06,,0.0427451368079482,"3,167,472",,,0.001140138899939,"171,565,650",0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
GHOST!,GHOST!,phonk.me,12/2/2022,QZTB22273485,"3,713",22.2,0.0296812538171767,0.0417875611247461,0.0604177738588771,67.0,0.0038272825600142,"883,285",,,0.001140138899939,,0.0069930069930069,,,5.0,"124,957",,0.0002890339241154,354,"8,501,292",0.0014171962468476,,0.0,2
CUTE DEPRESSED,Cute Depressed - Single,Dyan Dxddy,2/2/2024,QZZ662413549,"3,726",22.2,0.012723702586594,0.0063144594006344,0.0811048913204464,77.0,0.0022254735534072,"890,834",,"3,460,300",0.0001775053411068,,0.0011655011655011,1,,1.0,378,,0.0087015286325158,,,0.0005461828073965,,1.0,1
Inolvidable,Inolvidable,Ovy On The Drums,1/15/2020,USWL12000002,"3,712",22.2,0.0598234691928183,0.0651873080721081,0.033283885042694,65.0,0.0315514344694862,"2,900,662","357,700","35,450,027",0.0014637970394679,"9,984",0.0081585081585081,"1,434",,12.0,"11,915",,0.0010858068434802,"1,776",,0.0056746040581844,,0.0,2
Lioness,Lioness,Swedish House Mafia,6/7/2024,USUG12403371,"3,710",22.2,0.0005791067931061,0.0013126893872027,0.1873303752436887,,8.80219021537687e-06,"5,727",,,0.001140138899939,,0.0268065268065268,32,,23.0,"1,512,955",27.0,2.5667793741849317e-05,4,"13,294",6.144374595070701e-05,,0.0,2
Zombie,Zombie,Bad Wolves,1/19/2018,USDPK1800004,"3,718",22.2,0.0913786308980703,0.1309166298266741,0.0313521346160118,6.0,0.0081688048222023,"1,407,929","104,019","14,567,512",0.0008295639262077,"2,330",0.0093240093240093,"60,942",12,8.0,"9,221",33.0,0.2050017235266225,"184,086",,0.0243910060332617,,0.0,2
NI BIEN NI MAL,X 100PRE,Bad Bunny,12/23/2018,QM7281884659,"3,735",22.2,0.1077197836839243,0.0975895635265442,0.0570479770345901,61.0,0.0280058852822468,"3,745,990","789,376","16,239,631",0.0007321036392549,"23,716,081",0.0151515151515151,"2,191",21,13.0,"23,140",,0.0595326344465258,"13,955","1,606,154",0.0040489267472346,,1.0,1
MAï¿½ï¿½ANA SERï¿½ï¿,MAï¿½ï¿½ANA SERï¿½ï¿,KAROL G,2/23/2023,USUM72222550,"3,721",22.2,0.0310198027610975,0.0219667982743639,0.0183175820770464,66.0,0.0032880429124296,"569,439","516,300","12,432,832",0.0007018889706424,,0.0093240093240093,"4,052",18,4.0,"79,090",20.0,0.0185250960905745,"7,037",,0.0009649466181921,,0.0,2
My Heart Goes (La Di Da),Only Honest On The Weekend,Becky Hill,8/20/2021,GBUM72102422,"3,736",22.2,0.0701536439426685,0.0973016187577385,0.0900345113677392,63.0,0.0045182996436111,"482,554","3,082","633,965",5.0532921133570485e-05,"18,021,243",0.1083916083916083,"104,475",25,47.0,"408,539",46.0,0.0080584191497302,"1,503",,0.00904736296864,,0.0,2
Candy Shop,Candy Shop,50 Cent,1/1/2005,USIR10500072,"3,732",22.2,0.2230090313126642,0.3710930552803142,0.26400109767574,75.0,0.0753655688402665,"8,016,633","313,458","56,619,292",0.0040772163561407,"379,363,177",0.0874125874125874,"44,539",122,49.0,"662,226",25.0,0.2298256359400699,"387,818","18,800,874",0.0286649793150914,,1.0,3
ONLY,ONLY,LeeHi,8/27/2021,KRC712100039,"3,724",22.2,0.0782935590038368,0.0852638336289001,0.0296454403450183,71.0,0.0094572881801154,"1,963,254","411,400","224,149,612",0.0064876851694852,"5,539,129",0.0081585081585081,"3,885",8,1.0,"1,895",,0.0001776754089269,"1,206",,0.004364116557544,,0.0,2
Avalon,Avalon,$uicideboy$,5/21/2021,QZAPK2000176,"3,723",22.2,0.0478032970885119,0.092813067949884,0.0150200378768419,65.0,0.0030020081826083,"441,894","17,568","4,312,773",0.0002113105199484,"65,798,617",0.0011655011655011,14,,,,,0.0028819716551786,"3,630","21,572,723",0.0013123847270056,,1.0,1
Puro Campeï¿½,Puro Campeï¿½ï¿½n - Si,Grupo Marca Registrada,10/14/2022,USA2P2243895,"3,708",22.2,0.0380699363775573,0.0347566273876126,0.0193520162825662,61.0,0.0084442882086245,"708,557","265,100","5,676,478",0.0003109236604097,,0.0046620046620046,47,,,,,0.0112017974156793,"1,958",,0.0015392829909306,,0.0,2
Esperï¿½ï¿½n,Esperï¿½ï¿½n,Manuel Turizo,12/7/2017,USQX91702666,"3,729",22.2,0.0778017028991919,0.0439861041242159,0.0276477343839389,59.0,0.0601881670318029,"2,944,717","81,315","3,138,449",0.0001618732746172,"200,120,108",0.0198135198135198,"3,327",,11.0,"140,309",8.0,0.0244394721581373,"4,370",,0.0048004968203441,,0.0,2
Gas Pedal,Gas Pedal - The EP,Sage The Gemini,3/19/2013,USUYG1027384,"3,751",22.1,0.0593026015411567,0.0971373208602434,0.0465120121007193,59.0,0.0015646032790129,"321,940","101,759","20,788,928",0.0005833353841826,,0.0279720279720279,"4,115",14,6.0,"23,224",,0.163876480763546,"1,580,905",,0.0109594441157688,,1.0,1
Landmines,Landmines,Sum 41,9/27/2023,QMRSZ2302172,"3,748",22.1,0.0043692993930175,0.0114381824926192,0.0267383195170979,,0.0004166611416089,"145,932",,"5,671",2.9205644611705165e-07,"5,104,817",0.0151515151515151,"81,065",204,4.0,"159,332",27.0,0.0019829607321952,327,,0.0014822570070916,,1.0,1
Flowers,Flowers (Official Video),Miley Cyrus,1/12/2023,USSM22202811,"3,752",22.1,0.4744353405249799,0.0,3.4687358435791945e-07,,0.0090835579636131,,,,0.001140138899939,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)","Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",Tyler ICU,4/28/2023,ZB1OS2300183,"3,747",22.1,0.0127551032676271,0.0335591159079321,0.0184969728971239,61.0,0.001569943247454,"241,463","575,800","50,987,040",0.0029220949523695,,0.0431235431235431,"3,127",21,4.0,"16,548",4.0,0.0087015286325158,,"104,375",0.0038880992777336,,1.0,1
DANCE CRIP,DANCE CRIP,Trueno,11/17/2021,ARRWN2000082,"3,754",22.1,0.0619537125457326,0.0857753590417198,0.0200471052040479,61.0,0.0114373205171087,"2,429,799","123,504","81,240,604",0.0030206182867126,"48,162,048",0.0279720279720279,,,10.0,"117,988",10.0,0.0087015286325158,,,0.0038880992777336,,1.0,1
stellar,stellar,.diedlonely,6/23/2023,QM3DF2222961,"3,742",22.1,0.0103316896509381,0.0101983261939968,0.0048360200299749,66.0,0.0003490649572269,"142,632","919,217","181,638,749",0.0076147537706259,,0.0034965034965034,6,,1.0,"43,207",,0.0087015286325158,,,0.0016523431232427,,0.0,2
En Tu Perra Vida,En Tu Perra Vida,Grupo Firme,5/12/2021,QZDQH2143285,"3,740",22.1,0.0619239841884415,0.0421009127849171,0.0524625369572362,53.0,0.0206047902925532,"1,617,604","35,300","7,194,400",0.0003972522178696,"18,970,945",0.0151515151515151,"3,623",50,2.0,"3,684",21.0,0.0385642230647125,"10,299",,0.0036451314609986,,1.0,1
Malibu,Malibu,Miley Cyrus,5/11/2017,USRC11700814,"3,763",22.1,0.1891976848614511,0.1480730566692243,0.1294174784559961,68.0,0.0331870224538646,"3,988,386","258,494","158,069,295",0.0051044484515424,"78,787,707",0.1573426573426573,"21,318",132,69.0,"429,231",33.0,0.0397524769818945,"91,836",,0.0146770751022561,,0.0,2
Skin and Bones,Skin and Bones,David Kushner,1/19/2024,QZXDB2300047,"3,744",22.1,0.0164320944983508,0.0155557926865416,0.0340105242131617,,0.0011714993729855,"368,576",,"6,440,333",0.0001970133714128,"123,899,368",0.0186480186480186,"1,224",40,19.0,"64,690",21.0,0.0009452017466553,761,,0.0038880992777336,,0.0,2
Shut up My Moms Calling - (Sped Up),Shut up My Moms Calling (Sped up),Hotel Ugly,9/14/2022,SE6XY2215995,"3,746",22.1,0.1000332496030965,0.0915342544178349,0.0294109423665994,75.0,0.0090835579636131,,,,0.001140138899939,,0.0011655011655011,,,2.0,"27,653",8.0,0.0001170416686261,954,,0.00317370028233,,0.0,2
Spinnin,Spinnin,Connor Price,10/21/2022,QZTAS2238500,"3,741",22.1,0.0383525864170321,0.0841103607609194,0.049550590393516,63.0,0.0007648247191716,"163,647","25,200","18,960,431",0.0007811834212505,,0.0,136,,,,,0.0023395352249478,"2,471","2,238,898",0.0035336318769917,,0.0,2
Baby Shark,Baby Shark & More Kids Songs,Super Simple Songs,3/24/2017,TCADE1784654,"3,749",22.1,0.0126077804214187,0.0067819462017544,0.0024057932035823,55.0,0.0652485049313341,"1,487,277",490,"10,111",1.6592040682704268e-06,"48,369,630",0.0011655011655011,,,2.0,"2,138",3.0,0.0203037126799969,"200,452",,9.932002770114284e-05,,0.0,2
BARBIEZ,Pa las Baby's Y Belikeada,Fuerza Regida,10/20/2023,QZ9QQ2300783,"3,759",22.1,0.0210555055860472,0.0106505688602976,0.0277478321897108,,0.0037636390783139,"291,107","17,800","3,515,375",0.0001655113382918,"82,109,940",0.0104895104895104,23,,2.0,318,1.0,0.0026207447353619,"2,723",,0.0015176491507236,,1.0,1
Coladin,Indï¿½ï¿½,Zï¿½ï¿½ Vaqu,10/27/2022,BCZZV2200032,"3,760",22.1,0.015907905555682,0.0094208753182213,0.0371260931944954,62.0,0.0134926938092062,"1,027,402","293,100","10,599,831",0.000754534652212,"203,704,889",0.0139860139860139,35,,25.0,"498,753",2.0,4.618672425865134e-07,,,0.0003260408531891,,0.0,2
"Coca Cola (From ""Luka Chuppi"")","Coca Cola (From ""Luka Chuppi"")",Tony Kakkar,2/4/2019,INS181900274,"3,757",22.1,0.0198272125260194,0.0148122176659197,0.0191212462422298,59.0,0.0575584566482478,"3,629,985","30,600","496,273",3.0409452944528784e-05,"138,637,329",0.0186480186480186,723,,,,3.0,0.0087015286325158,,,0.0006415354936338,,0.0,2
Los Botones Azules,Mi Vida En Un Cigarro 2,Junior H,2/11/2022,USWL12200130,"3,758",22.1,0.0956697517253621,0.0605683352219122,0.0525184179104965,70.0,0.0088264571963136,"744,920","121,400","26,034,148",0.0011774090575178,,0.0186480186480186,30,7,3.0,"173,358",8.0,0.0267748505779019,"8,249",,0.0023768151622254,,0.0,2
All By Myself,All By Myself,Alok,10/7/2022,DEE862201655,"3,764",22.1,0.0358469666437505,0.0399311642623278,0.1357999485963842,68.0,0.0005411936068729,"103,744",,,0.001140138899939,"13,208,107",0.0757575757575757,"157,225",84,74.0,"2,068,935",18.0,7.281583044180128e-05,65,"45,258",0.0054037192606902,,0.0,2
Dj Balada Boa X Pika Pika Kawenimeri,Dj Balada Boa X Pika Pika Kawenimeri,DJ USUP,3/2/2022,SGB502208098,"3,762",22.1,7.041907698880291e-05,0.0004810371431813,9.581334523539192e-05,7.0,0.0090835579636131,,"2,957,617","99,826,326",0.0086880937827798,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
Joli bï¿½ï¿,Joli bï¿½ï¿,Naza,9/11/2020,FRX762022181,"3,755",22.1,0.0307548905643967,0.0603870993968403,0.008406142066925,57.0,0.0121605699646238,"1,095,673","1,502,712","37,799,046",0.0023985369631528,"7,459,129",0.0314685314685314,"8,632",,13.0,"168,510",2.0,2.232130593979496e-06,,"302,899",0.0045916699787749,,1.0,1
Time of Our Lives,Time of Our Lives,Pitbull,11/17/2014,USRC11402647,"3,739",22.1,0.2998230887718661,0.3440499601111805,0.3946312652416395,79.0,0.0215424936641957,"2,243,784","382,535","88,186,338",0.0025326185353259,"150,511,593",0.162004662004662,81,182,55.0,"140,012",7.0,0.0087015286325158,,,0.0364929807947642,,1.0,3
Blood // Water,Blood / / Water,grandson,10/27/2017,TCADI1720999,"3,745",22.1,0.1539110326231032,0.2237127598489814,0.0697659407213704,68.0,0.0133857697065437,"3,016,621","810,429","139,586,105",0.0055370582103503,"12,908,888",0.0104895104895104,"2,220",7,19.0,"142,206",15.0,0.0255857064047774,"81,404",,0.0038880992777336,,0.0,2
Famous Hoes,Famous Hoes,NLE Choppa,12/10/2019,USWB11903266,"3,753",22.1,0.0295877996484658,0.0629667457667884,0.0097425583161106,54.0,0.0069861896790625,"1,082,538","23,040","1,288,203",4.655397415896649e-05,"617,599",0.0023310023310023,,,3.0,"7,366",,0.003660395600184,"18,162","52,906,879",0.0010248616637623,,1.0,1
AMOR PROPIO,AMOR PROPIO,Grupo Frontera,10/19/2023,DGA0H2357875,"3,756",22.1,0.0139160736188012,0.0067531517248738,0.0209279315886616,,0.0044205901002607,"363,308","58,300","9,130,133",0.0004409335111558,"253,986,639",0.0034965034965034,"1,906",145,6.0,"7,084,186",,0.0048234770694095,810,,0.0008244517736932,,0.0,2
Wreckage,Wreckage,Pearl Jam,4/17/2024,USUG12309753,"3,750",22.1,0.0014590394024018,0.0015007003833053,0.0601406561711538,,4.061936688520819e-05,"13,751",,,0.001140138899939,,0.0221445221445221,"21,108",1,5.0,"199,564",40.0,0.0006572288873738,114,,0.0003793542789611,,1.0,1
This Town,This Town,Niall Horan,9/29/2016,USUG11601029,"3,743",22.1,0.2237105374891038,0.1820573145593343,0.2808819522371617,74.0,0.0106825824526424,"2,856,158","309,815","26,476,462",0.0006854110093505,"14,483,762",0.12004662004662,"19,825",69,28.0,"109,552",12.0,0.114930641536244,"76,529","21,192,691",0.0233986701999178,,0.0,0
Maybe Youï¿½ï¿½ï¿½re The P,Maybe Youï¿½ï¿½ï¿½re The P,Ava Max,4/28/2022,USAT22203651,"3,761",22.1,0.0424289843793235,0.0408813819993868,0.0416458331278933,62.0,0.0031024194756489,"470,130","7,766","5,336,041",0.0003730730423296,"2,764,048,939",0.0606060606060606,"186,049",732,29.0,"602,060",12.0,0.0021954572417412,"1,247",,0.0062174974299407,,0.0,2
Lil Bit,Lil Bit,Nelly,10/23/2020,USQX92003343,"3,792",22.0,0.0585844298177949,0.0694251775518258,0.0396498729701286,61.0,0.0029290755831067,"451,406","107,173","16,852,819",0.0006809772154495,"197,197",0.0536130536130536,"52,253",156,3.0,78,22.0,0.1844259717239777,"58,967",,0.0070862405673385,,1.0,1
Nenas,Nenas,Anni K,11/25/2022,QZNW72249626,"3,790",22.0,4.972827484746458e-06,6.775171030723707e-06,8.533090175204818e-05,10.0,0.0191402604959734,"1,133,105",,,0.001140138899939,,0.0314685314685314,4,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
Rainy Days,Layover,V,8/11/2023,USA2P2339028,"3,776",22.0,0.0592179735514801,0.0175849564102433,0.0531509933508412,70.0,0.0041115671564251,"3,432,701",866,"1,173,702",2.2451151676114413e-05,"119,265,847",0.0034965034965034,"1,454",17,7.0,"115,953",6.0,0.0014624766606986,455,,0.0011780274325465,,0.0,2
Disaster,Disaster - Single,KSLV Noh,6/21/2021,QZHNC2184834,"3,784",22.0,0.0603480026435206,0.1226695528895257,0.0912518966123231,65.0,0.0033412939699756,"1,019,009","789,667","165,449,639",0.0079916945960874,"28,228",0.0128205128205128,1,,2.0,"83,044",,0.0087015286325158,,,0.005182125951062,,0.0,2
Feelings,Feelings,Sumit Goswami,7/7/2020,INS172001990,"3,773",22.0,0.0098252483607636,0.0074171184858847,0.0016239706388206,54.0,0.0427798558230722,"7,544,844","78,400","666,432",3.356884795046871e-05,"156,384,597",0.0314685314685314,,,,,,0.0087015286325158,,,0.0005723890996346,,0.0,2
Trouble With A Heartbreak,Trouble With A Heartbreak,Jason Aldean,1/14/2022,QMRSZ2102055,"3,770",22.0,0.0127264577166024,0.0185656624169406,0.0052572312917191,4.0,0.0018104391591798,"223,336","12,866","1,632,207",6.023386259400468e-05,"230,979,355",0.0314685314685314,"279,457",77,1.0,"8,054",,0.0570148471618334,"4,944",,0.0038880992777336,,0.0,2
Los Collares,Los Collares,Oscar Maydon,9/30/2022,USANG2210588,"3,769",22.0,0.0777165409804548,0.040466402773755,0.0347731620004501,72.0,0.0092439895143533,"609,166","23,800","10,579,568",0.00037151260245,,0.0046620046620046,,11,,,1.0,0.0001673790489479,553,,0.0015126035295271,,0.0,2
BLAQ ON BLAQ (feat. Luciano),BLAQ ON BLAQ (feat. Luciano),HoodBlaq,5/30/2024,DEKF22400486,"3,772",22.0,0.0018760875144942,0.0022798450518385,0.0290418460020568,70.0,7.639408610586856e-05,"50,363",,,0.001140138899939,,0.0116550116550116,133,,6.0,"2,740,152",8.0,0.0087015286325158,,,5.280840868195899e-05,,1.0,1
Memories (feat. Kid Cudi),VIVA Club Rotation (Vol. 46),Kid Cudi,12/5/2008,FRZID0900480,"3,778",22.0,0.2157978078418501,0.4428726047653165,0.205612892594334,63.0,0.0360969702005418,"3,297,320","818,905","254,252,068",0.0084556533174586,"146,327,127",0.0734265734265734,"23,424",20,62.0,"1,176,459",24.0,0.1473007527620954,"162,928",,0.0392169292356677,,0.0,0
It's That Time,It's That Time,Marlon Hoffstadt,4/21/2023,QM4TX2371595,"3,789",22.0,0.0068585044679383,0.0475718633922265,0.0706040597253341,62.0,0.0002145393263738,"57,445","13,139","11,053,278",0.0005316855037462,,0.0034965034965034,"2,430",,4.0,"84,348",18.0,9.462812588495872e-07,,"6,407,526",0.0015612353103836,,0.0,2
Do Not Climb,Do Not Climb,Claps,3/16/2023,AUXN22297509,"3,780",22.0,3.8584899745437737e-07,1.6937927576809267e-05,8.995842407524064e-07,,0.0153636323118583,"329,563",,,0.001140138899939,,0.0314685314685314,10,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
Mï¿½ï¿½lanine (feat. Were,Mï¿½ï¿½la,Heuss L'enfoirï¿,5/3/2024,FRPZ92417040,"3,786",22.0,0.0033865810018175,0.0025864215409787,0.025799755833778,71.0,0.0004757324173878,"77,814",,,0.001140138899939,,0.0198135198135198,784,,16.0,"18,340,167",20.0,0.0087015286325158,,,0.0009170837372294,,1.0,1
Bakkal Amca,Bakkal Amca,Kukuli,5/10/2021,QZHN62167502,"3,775",22.0,0.0013439839960822,0.0014380300512711,0.000206831951218,36.0,0.0346444392970592,"1,545,650",702,"43,785",4.462713564667956e-06,,0.0314685314685314,17,,,,,0.0087015286325158,,,0.000101126259996,,0.0,2
Martes 13,Martes 13 - Single,Luis R Conriquez,5/17/2024,QM6N22452000,"3,768",22.0,0.002991608030249,0.0016362038039197,0.042860622538291,,0.0004364240423761,"79,550",,,0.001140138899939,"125,856,157",0.0069930069930069,1,,1.0,"33,919",10.0,0.0003273402093563,272,,0.0002520080776164,,1.0,1
Jom ka du me tï¿½ï¿,Jom ka du me tï¿½ï¿,Dafina Zeqiri,5/31/2024,QZNFJ2402633,"3,791",22.0,0.0002791533413265,0.0003506151008399,0.0021637859838318,57.0,0.0004302198816191,"34,395",,,0.001140138899939,,0.0011655011655011,1,,,,,4.318048776844327e-07,,,3.525565252662189e-05,,0.0,2
BellaBella,Bella Bella (feat. Scelo),Vanco,2/23/2017,ZA4MG1700001,"3,783",22.0,6.455730199539341e-07,1.863172033449019e-05,5.374634658732598e-07,1.0,0.0881348428875781,"6,279,411",,,0.001140138899939,"274,134,343",0.0314685314685314,15,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
Long Journey,Nostalgia,Rod Wave,9/15/2023,USQX92305193,"3,765",22.0,0.0061227329385807,0.0105811233572327,0.0020002446183011,,0.0010344346488011,"135,693",,"7,673,272",0.0002723858825849,"10,588,113",0.0011655011655011,11,,,,3.0,0.0044900704114629,"5,569","7,735,532",0.0007854972122101,,1.0,1
